symbol,name,sector,industry,lending
6065,サクセスホールディングス,Industrials,サービス業,信用
6067,メディアフラッグ,Industrials,サービス業,貸借
6068,Ｐ＆Ｐホールディングス,Industrials,サービス業,信用
6069,トレンダーズ,Industrials,サービス業,信用
6070,キャリアリンク,Industrials,サービス業,貸借
6071,ＩＢＪ,Industrials,サービス業,信用
6072,地盤ネットホールディングス,Industrials,サービス業,信用
6073,アサンテ,Industrials,サービス業,貸借
6074,ジェイエスエス,Industrials,サービス業,信用
6075,フォトクリエイト,Industrials,サービス業,信用
6077,Ｎ・フィールド,Industrials,サービス業,信用
6078,バリューＨＲ,Industrials,サービス業,信用
6079,エナリス,Industrials,サービス業,信用
6080,Ｍ＆Ａキャピタルパートナーズ,Industrials,サービス業,信用
6081,アライドアーキテクツ,Industrials,サービス業,信用
6082,ライドオン・エクスプレス,Industrials,サービス業,信用
6083,ＥＲＩホールディングス,Industrials,サービス業,貸借
6084,オウチーノ,Industrials,サービス業,信用
6085,アーキテクツ・スタジオ・ジャパン,Industrials,サービス業,信用
6086,シンプロメンテ,Industrials,サービス業,信用
6087,アビスト,Industrials,サービス業,信用
6088,シグマクシス,Industrials,サービス業,貸借
6089,ウィルグループ,Industrials,サービス業,信用
6090,ヒューマン・メタボローム・テクノロジーズ,Industrials,サービス業,信用
6091,ウエスコホールディングス,Industrials,サービス業,貸借
6092,エンバイオ・ホールディングス,Industrials,サービス業,貸借
6093,エスクロー・エージェント・ジャパン,Industrials,サービス業,信用
6094,フリークアウト,Industrials,サービス業,信用
6095,メドピア,Industrials,サービス業,信用
6096,レアジョブ,Industrials,サービス業,信用
6097,日本ビューホテル,Industrials,サービス業,信用
6098,リクルートホールディングス,Industrials,サービス業,貸借
6099,エラン,Industrials,サービス業,信用
6101,ツガミ,Industrials,機械,貸借
6103,オークマ,Industrials,機械,貸借
6104,東芝機械,Industrials,機械,貸借
6112,小島鉄工所,Industrials,機械,信用
6113,アマダ,Industrials,機械,貸借
6118,アイダエンジニアリング,Industrials,機械,貸借
6121,滝澤鉄工所,Industrials,機械,信用
6125,岡本工作機械製作所,Industrials,機械,信用
6131,浜井産業,Industrials,機械,信用
6134,富士機械製造,Industrials,機械,貸借
6135,牧野フライス製作所,Industrials,機械,貸借
6136,オーエスジー,Industrials,機械,貸借
6137,小池酸素工業,Industrials,機械,貸借
6138,ダイジェット工業,Industrials,機械,信用
6140,旭ダイヤモンド工業,Industrials,機械,貸借
6141,ＤＭＧ森精機,Industrials,機械,貸借
6143,ソディック,Industrials,機械,貸借
6144,西部電機,Industrials,機械,信用
6145,日特エンジニアリング,Industrials,機械,貸借
6146,ディスコ,Industrials,機械,貸借
6147,ヤマザキ,Industrials,機械,信用
6149,小田原エンジニアリング,Industrials,機械,信用
6150,タケダ機械,Industrials,機械,信用
6151,日東工器,Industrials,機械,貸借
6155,高松機械工業,Industrials,機械,信用
6156,エーワン精密,Industrials,機械,信用
6157,日進工具,Industrials,機械,信用
6158,和井田製作所,Industrials,機械,信用
6159,ミクロン精密,Industrials,機械,信用
6161,エスティック,Industrials,機械,信用
6163,エイチアンドエフ,Industrials,機械,信用
6164,太陽工機,Industrials,機械,信用
6165,パンチ工業,Industrials,機械,信用
6201,豊田自動織機,Consumer Cyclical,輸送用機器,貸借
6203,豊和工業,Industrials,機械,貸借
6205,大阪機工,Industrials,機械,貸借
6208,石川製作所,Industrials,機械,貸借
6210,東洋機械金属,Industrials,機械,貸借
6217,津田駒工業,Industrials,機械,貸借
6218,エンシュウ,Industrials,機械,貸借
6222,島精機製作所,Industrials,機械,貸借
6240,ヤマシンフィルタ,Industrials,機械,信用
6245,ヒラノテクシード,Industrials,機械,貸借
6246,テクノスマート,Industrials,機械,貸借
6247,日阪製作所,Industrials,機械,貸借
6248,横田製作所,Industrials,機械,信用
6249,ゲームカード・ジョイコホールディングス,Industrials,機械,信用
6250,やまびこ,Industrials,機械,貸借
6254,野村マイクロ・サイエンス,Industrials,機械,信用
6255,エヌ・ピー・シー,Industrials,機械,貸借
6256,ニューフレアテクノロジー,Industrials,機械,信用
6257,藤商事,Industrials,機械,貸借
6258,平田機工,Industrials,機械,貸借
6259,大崎エンジニアリング,Industrials,機械,信用
6262,ペガサスミシン製造,Industrials,機械,信用
6264,マルマエ,Industrials,機械,信用
6265,妙徳,Industrials,機械,信用
6266,タツモ,Industrials,機械,信用
6267,ゼネラルパッカー,Industrials,機械,信用
6268,ナブテスコ,Industrials,機械,貸借
6269,三井海洋開発,Industrials,機械,貸借
6271,ニッセイ,Industrials,機械,貸借
6272,レオン自動機,Industrials,機械,貸借
6273,ＳＭＣ,Industrials,機械,貸借
6274,新川,Industrials,機械,貸借
6276,ナビタス,Industrials,機械,信用
6277,ホソカワミクロン,Industrials,機械,貸借
6278,ユニオンツール,Industrials,機械,貸借
6279,瑞光,Industrials,機械,貸借
6281,前田製作所,Industrials,機械,信用
6282,オイレス工業,Industrials,機械,貸借
6284,日精エー・エス・ビー機械,Industrials,機械,貸借
6286,靜甲,Industrials,機械,信用
6287,サトーホールディングス,Industrials,機械,貸借
6289,技研製作所,Industrials,機械,貸借
6291,日本エアーテック,Industrials,機械,信用
6292,カワタ,Industrials,機械,信用
6293,日精樹脂工業,Industrials,機械,貸借
6294,オカダアイヨン,Industrials,機械,信用
6297,鉱研工業,Industrials,機械,信用
6298,ワイエイシイ,Industrials,機械,貸借
6299,神鋼環境ソリューション,Industrials,機械,貸借
6300,アピックヤマダ,Industrials,機械,信用
6301,小松製作所,Industrials,機械,貸借
6302,住友重機械工業,Industrials,機械,貸借
6303,ササクラ,Industrials,機械,貸借
6305,日立建機,Industrials,機械,貸借
6306,日工,Industrials,機械,貸借
6307,サンセイ,Industrials,機械,信用
6309,巴工業,Industrials,機械,信用
6310,井関農機,Industrials,機械,貸借
6312,フロイント産業,Industrials,機械,信用
6314,石井工作研究所,Industrials,機械,信用
6315,ＴＯＷＡ,Industrials,機械,貸借
6316,丸山製作所,Industrials,機械,貸借
6317,北川鉄工所,Industrials,機械,貸借
6319,シンニッタン,Materials,鉄鋼,信用
6322,タクミナ,Industrials,機械,信用
6323,ローツェ,Industrials,機械,信用
6324,ハーモニック・ドライブ・システムズ,Industrials,機械,貸借
6325,タカキタ,Industrials,機械,信用
6326,クボタ,Industrials,機械,貸借
6327,北川精機,Industrials,機械,信用
6328,荏原実業,Industrials,機械,貸借
6330,東洋エンジニアリング,Industrials,建設業,貸借
6331,三菱化工機,Industrials,機械,貸借
6332,月島機械,Industrials,機械,貸借
6333,帝国電機製作所,Industrials,機械,貸借
6334,明治機械,Industrials,機械,信用
6335,東京機械製作所,Industrials,機械,貸借
6336,石井表記,Industrials,機械,信用
6337,テセック,Industrials,機械,信用
6338,タカトリ,Industrials,機械,貸借
6339,新東工業,Industrials,機械,貸借
6340,澁谷工業,Industrials,機械,貸借
6342,太平製作所,Industrials,機械,信用
6343,フリージア・マクロス,Industrials,機械,貸借
6345,アイチ　コーポレーション,Industrials,機械,貸借
6346,キクカワエンタープライズ,Industrials,機械,信用
6347,プラコー,Industrials,機械,信用
6349,小森コーポレーション,Industrials,機械,貸借
6351,鶴見製作所,Industrials,機械,貸借
6355,住友精密工業,Industrials,機械,貸借
6356,日本ギア工業,Industrials,機械,信用
6357,三精テクノロジーズ,Industrials,機械,貸借
6358,酒井重工業,Industrials,機械,貸借
6360,東京自働機械製作所,Industrials,機械,信用
6361,荏原製作所,Industrials,機械,貸借
6362,石井鐵工所,Industrials,機械,貸借
6363,酉島製作所,Industrials,機械,貸借
6364,北越工業,Industrials,機械,貸借
6365,電業社機械製作所,Industrials,機械,信用
6366,千代田化工建設,Industrials,建設業,貸借
6367,ダイキン工業,Industrials,機械,貸借
6368,オルガノ,Industrials,機械,貸借
6369,トーヨーカネツ,Industrials,機械,貸借
6370,栗田工業,Industrials,機械,貸借
6371,椿本チエイン,Industrials,機械,貸借
6373,大同工業,Industrials,機械,貸借
6375,日本コンベヤ,Industrials,機械,信用
6376,日機装,Technology,精密機器,貸借
6378,木村化工機,Industrials,機械,貸借
6379,新興プランテック,Industrials,建設業,貸借
6380,オリエンタルチエン工業,Industrials,機械,信用
6381,アネスト岩田,Industrials,機械,貸借
6382,トリニティ工業,Industrials,機械,信用
6383,ダイフク,Industrials,機械,貸借
6384,昭和真空,Industrials,機械,信用
6387,サムコ,Industrials,機械,信用
6390,加藤製作所,Industrials,機械,貸借
6391,加地テック,Industrials,機械,貸借
6392,ヤマダコーポレーション,Industrials,機械,信用
6393,油研工業,Industrials,機械,貸借
6395,タダノ,Industrials,機械,貸借
6396,宇野澤組鐵工所,Industrials,機械,信用
6397,郷鉄工所,Industrials,機械,信用
6400,不二精機,Industrials,機械,信用
6402,兼松エンジニアリング,Industrials,機械,信用
6403,水道機工,Industrials,機械,信用
6405,鈴茂器工,Industrials,機械,信用
6406,フジテック,Industrials,機械,貸借
6407,ＣＫＤ,Industrials,機械,貸借
6408,小倉クラッチ,Industrials,機械,信用
6409,キトー,Industrials,機械,貸借
6411,中野冷機,Industrials,機械,信用
6412,平和,Industrials,機械,貸借
6413,理想科学工業,Industrials,機械,貸借
6414,川重冷熱工業,Industrials,機械,信用
6416,桂川電機,Industrials,機械,信用
6417,ＳＡＮＫＹＯ,Industrials,機械,貸借
6418,日本金銭機械,Industrials,機械,貸借
6419,マースエンジニアリング,Industrials,機械,貸借
6420,福島工業,Industrials,機械,信用
6424,高見沢サイバネティックス,Industrials,機械,信用
6425,ユニバーサルエンターテインメント,Industrials,機械,貸借
6428,オーイズミ,Industrials,機械,貸借
6430,ダイコク電機,Industrials,機械,貸借
6432,竹内製作所,Industrials,機械,貸借
6433,ヒーハイスト精工,Industrials,機械,信用
6436,アマノ,Industrials,機械,貸借
6440,ＪＵＫＩ,Industrials,機械,貸借
6444,サンデン,Industrials,機械,貸借
6445,蛇の目ミシン工業,Industrials,機械,貸借
6448,ブラザー工業,Technology,電気機器,貸借
6454,マックス,Industrials,機械,貸借
6455,モリタホールディングス,Consumer Cyclical,輸送用機器,貸借
6457,グローリー,Industrials,機械,貸借
6458,新晃工業,Industrials,機械,貸借
6459,大和冷機工業,Industrials,機械,貸借
6460,セガサミーホールディングス,Industrials,機械,貸借
6461,日本ピストンリング,Industrials,機械,貸借
6462,リケン,Industrials,機械,貸借
6463,ＴＰＲ,Industrials,機械,貸借
6465,ホシザキ電機,Industrials,機械,貸借
6466,東亜バルブエンジニアリング,Industrials,機械,貸借
6467,ニチダイ,Industrials,機械,信用
6469,放電精密加工研究所,Industrials,機械,信用
6470,大豊工業,Industrials,機械,貸借
6471,日本精工,Industrials,機械,貸借
6472,ＮＴＮ,Industrials,機械,貸借
6473,ジェイテクト,Industrials,機械,貸借
6474,不二越,Industrials,機械,貸借
6476,富士テクニカ宮津,Industrials,機械,信用
6478,ダイベア,Industrials,機械,貸借
6479,ミネベア,Technology,電気機器,貸借
6480,日本トムソン,Industrials,機械,貸借
6481,ＴＨＫ,Industrials,機械,貸借
6482,ユーシン精機,Industrials,機械,貸借
6484,ＫＶＫ,Industrials,機械,信用
6485,前澤給装工業,Industrials,機械,貸借
6486,イーグル工業,Industrials,機械,貸借
6487,積水工機製作所,Industrials,機械,信用
6488,ヨシタケ,Industrials,機械,信用
6489,前澤工業,Industrials,機械,貸借
6490,日本ピラー工業,Industrials,機械,貸借
6492,岡野バルブ製造,Industrials,機械,信用
6493,日鍛バルブ,Consumer Cyclical,輸送用機器,信用
6494,ＮＦＫホールディングス,Industrials,機械,信用
6495,宮入バルブ製作所,Industrials,機械,信用
6496,中北製作所,Industrials,機械,貸借
6497,ハマイ,Industrials,機械,信用
6498,キッツ,Industrials,機械,貸借
6501,日立製作所,Technology,電気機器,貸借
6502,東芝,Technology,電気機器,貸借
6503,三菱電機,Technology,電気機器,貸借
6504,富士電機,Technology,電気機器,貸借
6505,東洋電機製造,Technology,電気機器,信用
6506,安川電機,Technology,電気機器,貸借
6507,シンフォニアテクノロジー,Technology,電気機器,貸借
6508,明電舎,Technology,電気機器,貸借
6513,オリジン電気,Technology,電気機器,信用
6516,山洋電気,Technology,電気機器,貸借
6517,デンヨー,Technology,電気機器,貸借
6518,三相電機,Technology,電気機器,信用
6581,日立工機,Industrials,機械,貸借
6584,三櫻工業,Consumer Cyclical,輸送用機器,貸借
6586,マキタ,Industrials,機械,貸借
6588,東芝テック,Technology,電気機器,貸借
6590,芝浦メカトロニクス,Technology,電気機器,貸借
6591,西芝電機,Technology,電気機器,信用
6592,マブチモーター,Technology,電気機器,貸借
6593,ローヤル電機,Technology,電気機器,信用
6594,日本電産,Technology,電気機器,貸借
6616,トレックス・セミコンダクター,Technology,電気機器,信用
6617,東光高岳,Technology,電気機器,貸借
6618,大泉製作所,Technology,電気機器,信用
6619,ダブル・スコープ,Technology,電気機器,信用
6620,宮越ホールディングス,Technology,電気機器,信用
6622,ダイヘン,Technology,電気機器,貸借
6624,田淵電機,Technology,電気機器,貸借
6625,ＪＡＬＣＯホールディングス,Technology,電気機器,信用
6626,ＳＥＭＩＴＥＣ,Technology,電気機器,信用
6627,テラプローブ,Technology,電気機器,信用
6628,オンキヨー,Technology,電気機器,信用
6629,テクノホライゾン・ホールディングス,Technology,電気機器,貸借
6630,ヤーマン,Technology,電気機器,信用
6632,ＪＶＣケンウッド,Technology,電気機器,貸借
6633,Ｃ＆Ｇシステムズ,Technology,電気機器,貸借
6634,ネクス,Technology,電気機器,信用
6635,大日光・エンジニアリング,Technology,電気機器,信用
6636,ＳＯＬ　Ｈｏｌｄｉｎｇｓ,Technology,電気機器,信用
6637,寺崎電気産業,Technology,電気機器,信用
6638,ミマキエンジニアリング,Technology,電気機器,貸借
6639,コンテック,Technology,電気機器,貸借
6640,第一精工,Technology,電気機器,貸借
6641,日新電機,Technology,電気機器,貸借
6643,戸上電機製作所,Technology,電気機器,貸借
6644,大崎電気工業,Technology,電気機器,貸借
6645,オムロン,Technology,電気機器,貸借
6647,森尾電機,Technology,電気機器,信用
6648,かわでん,Technology,電気機器,信用
6651,日東工業,Technology,電気機器,貸借
6652,ＩＤＥＣ,Technology,電気機器,貸借
6654,不二電機工業,Technology,電気機器,貸借
6656,インスペック,Technology,電気機器,信用
6658,シライ電子工業,Technology,電気機器,信用
6659,メディアグローバルリンクス,Technology,電気機器,貸借
6661,オプテックス・エフエー,Technology,電気機器,貸借
6662,ユビテック,Technology,電気機器,信用
6663,太洋工業,Technology,電気機器,信用
6664,オプトエレクトロニクス,Technology,電気機器,貸借
6666,リバーエレテック,Technology,電気機器,信用
6668,アドテック　プラズマ　テクノロジー,Technology,電気機器,信用
6669,シーシーエス,Technology,電気機器,信用
6670,ＭＣＪ,Technology,電気機器,信用
6674,ジーエス・ユアサ　コーポレーション,Technology,電気機器,貸借
6675,サクサホールディングス,Technology,電気機器,貸借
6676,メルコホールディングス,Technology,電気機器,貸借
6677,エスケーエレクトロニクス,Technology,電気機器,信用
6678,テクノメディカ,Technology,電気機器,信用
6701,日本電気,Technology,電気機器,貸借
6702,富士通,Technology,電気機器,貸借
6703,沖電気工業,Technology,電気機器,貸借
6704,岩崎通信機,Technology,電気機器,貸借
6706,電気興業,Technology,電気機器,貸借
6707,サンケン電気,Technology,電気機器,貸借
6709,明星電気,Technology,電気機器,信用
6715,ナカヨ,Technology,電気機器,貸借
6716,テクニカル電子,Technology,電気機器,信用
6718,アイホン,Technology,電気機器,貸借
6719,富士通コンポーネント,Technology,電気機器,信用
6721,ウインテスト,Technology,電気機器,信用
6722,エイアンドティー,Technology,電気機器,信用
6723,ルネサスエレクトロニクス,Technology,電気機器,貸借
6724,セイコーエプソン,Technology,電気機器,貸借
6727,ワコム,Technology,電気機器,貸借
6728,アルバック,Technology,電気機器,貸借
6730,アクセル,Technology,電気機器,貸借
6731,ピクセラ,Technology,電気機器,その他
6734,ニューテック,Technology,電気機器,信用
6736,サン電子,Technology,電気機器,貸借
6737,ＥＩＺＯ,Technology,電気機器,貸借
6740,ジャパンディスプレイ,Technology,電気機器,貸借
6741,日本信号,Technology,電気機器,貸借
6742,京三製作所,Technology,電気機器,貸借
6743,大同信号,Technology,電気機器,信用
6744,能美防災,Technology,電気機器,貸借
6745,ホーチキ,Technology,電気機器,貸借
6747,ＫＩホールディングス,Technology,電気機器,信用
6748,星和電機,Technology,電気機器,貸借
6750,エレコム,Technology,電気機器,貸借
6751,日本無線,Technology,電気機器,貸借
6752,パナソニック,Technology,電気機器,貸借
6753,シャープ,Technology,電気機器,貸借
6754,アンリツ,Technology,電気機器,貸借
6755,富士通ゼネラル,Technology,電気機器,貸借
6756,日立国際電気,Technology,電気機器,貸借
6757,ＯＳＧコーポレーション,Technology,電気機器,信用
6758,ソニー,Technology,電気機器,貸借
6762,ＴＤＫ,Technology,電気機器,貸借
6763,帝国通信工業,Technology,電気機器,貸借
6767,ミツミ電機,Technology,電気機器,貸借
6768,タムラ製作所,Technology,電気機器,貸借
6769,ザインエレクトロニクス,Technology,電気機器,信用
6770,アルプス電気,Technology,電気機器,貸借
6771,池上通信機,Technology,電気機器,貸借
6772,東京コスモス電機,Technology,電気機器,信用
6773,パイオニア,Technology,電気機器,貸借
6775,ＴＢグループ,Technology,電気機器,信用
6776,天昇電気工業,Materials,化学,信用
6777,ｓａｎｔｅｃ,Technology,電気機器,信用
6778,アルチザネットワークス,Technology,電気機器,貸借
6779,日本電波工業,Technology,電気機器,信用
6785,鈴木,Technology,電気機器,信用
6786,リアルビジョン,Technology,電気機器,信用
6787,メイコー,Technology,電気機器,貸借
6788,日本トリム,Technology,電気機器,貸借
6789,ローランド　ディー．ジー．,Technology,電気機器,貸借
6791,日本コロムビア,Communication Services,情報･通信業,貸借
6794,フォスター電機,Technology,電気機器,貸借
6796,クラリオン,Technology,電気機器,貸借
6798,ＳＭＫ,Technology,電気機器,貸借
6800,ヨコオ,Technology,電気機器,貸借
6801,東光,Technology,電気機器,貸借
6803,ティアック,Technology,電気機器,貸借
6804,ホシデン,Technology,電気機器,貸借
6806,ヒロセ電機,Technology,電気機器,貸借
6807,日本航空電子工業,Technology,電気機器,貸借
6809,ＴＯＡ,Technology,電気機器,貸借
6810,日立マクセル,Technology,電気機器,貸借
6814,古野電気,Technology,電気機器,貸借
6815,ユニデン,Technology,電気機器,貸借
6816,アルパイン,Technology,電気機器,貸借
6817,スミダコーポレーション,Technology,電気機器,貸借
6819,ソーシャル・エコロジー・プロジェクト,Industrials,サービス業,信用
6820,アイコム,Technology,電気機器,貸借
6822,大井電気,Technology,電気機器,信用
6823,リオン,Technology,電気機器,貸借
6824,新コスモス電機,Technology,電気機器,信用
6826,本多通信工業,Technology,電気機器,貸借
6832,アオイ電子,Technology,電気機器,信用
6834,精工技研,Technology,電気機器,信用
6835,アライドテレシスホールディングス,Technology,電気機器,信用
6836,ぷらっとホーム,Technology,電気機器,信用
6837,京写,Technology,電気機器,信用
6838,多摩川ホールディングス,Technology,電気機器,信用
6839,船井電機,Technology,電気機器,貸借
6840,アドテック,Technology,電気機器,信用
6841,横河電機,Technology,電気機器,貸借
6844,新電元工業,Technology,電気機器,貸借
6845,アズビル,Technology,電気機器,貸借
6848,東亜ディーケーケー,Technology,電気機器,貸借
6849,日本光電工業,Technology,電気機器,貸借
6850,チノー,Technology,電気機器,貸借
6852,テクノ・セブン,Technology,電気機器,信用
6853,共和電業,Technology,電気機器,信用
6855,日本電子材料,Technology,電気機器,信用
6856,堀場製作所,Technology,電気機器,貸借
6857,アドバンテスト,Technology,電気機器,貸借
6858,小野測器,Technology,電気機器,信用
6859,エスペック,Technology,電気機器,貸借
6860,パナソニック　デバイスＳＵＮＸ,Technology,電気機器,貸借
6861,キーエンス,Technology,電気機器,貸借
6862,ミナトエレクトロニクス,Technology,電気機器,信用
6863,ニレコ,Technology,電気機器,信用
6864,エヌエフ回路設計ブロック,Technology,電気機器,信用
6866,日置電機,Technology,電気機器,信用
6867,リーダー電子,Technology,電気機器,信用
6869,シスメックス,Technology,電気機器,貸借
6870,日本フェンオール,Technology,電気機器,信用
6871,日本マイクロニクス,Technology,電気機器,信用
6874,協立電機,Technology,電気機器,貸借
6875,メガチップス,Technology,電気機器,貸借
6877,ＯＢＡＲＡ　ＧＲＯＵＰ,Technology,電気機器,貸借
6878,長野日本無線,Technology,電気機器,貸借
6879,イマジカ・ロボット　ホールディングス,Communication Services,情報･通信業,貸借
6881,キョウデン,Technology,電気機器,貸借
6882,三社電機製作所,Technology,電気機器,貸借
6888,アクモス,Communication Services,情報･通信業,貸借
6889,オーデリック,Technology,電気機器,信用
6890,フェローテック,Technology,電気機器,信用
6891,イーター電機工業,Technology,電気機器,信用
6894,パルステック工業,Technology,電気機器,信用
6895,ダイヤモンド電機,Technology,電気機器,信用
6897,ツインバード工業,Technology,電気機器,信用
6898,トミタ電機,Technology,電気機器,信用
6899,ＡＳＴＩ,Technology,電気機器,信用
6901,澤藤電機,Technology,電気機器,貸借
6902,デンソー,Consumer Cyclical,輸送用機器,貸借
6904,原田工業,Technology,電気機器,信用
6905,コーセル,Technology,電気機器,貸借
6907,ジオマテック,Technology,電気機器,信用
6908,イリソ電子工業,Technology,電気機器,貸借
6911,新日本無線,Technology,電気機器,貸借
6912,菊水電子工業,Technology,電気機器,信用
6914,オプテックス,Technology,電気機器,貸借
6915,千代田インテグレ,Technology,電気機器,貸借
6916,アイ・オー・データ機器,Technology,電気機器,信用
6918,アバールデータ,Technology,電気機器,信用
6919,ケル,Technology,電気機器,貸借
6920,レーザーテック,Technology,電気機器,信用
6923,スタンレー電気,Technology,電気機器,貸借
6924,岩崎電気,Technology,電気機器,貸借
6925,ウシオ電機,Technology,電気機器,貸借
6926,岡谷電機産業,Technology,電気機器,貸借
6927,ヘリオス　テクノ　ホールディング,Technology,電気機器,信用
6928,エノモト,Technology,電気機器,信用
6929,日本セラミック,Technology,電気機器,貸借
6930,日本アンテナ,Technology,電気機器,信用
6932,遠藤照明,Technology,電気機器,貸借
6935,日本デジタル研究所,Technology,電気機器,貸借
6937,古河電池,Technology,電気機器,信用
6938,双信電機,Technology,電気機器,信用
6941,山一電機,Technology,電気機器,貸借
6942,ソフィアホールディングス,Communication Services,情報･通信業,信用
6943,ＮＫＫスイッチズ,Technology,電気機器,信用
6944,アイレックス,Communication Services,情報･通信業,信用
6945,富士通フロンテック,Technology,電気機器,貸借
6946,日本アビオニクス,Technology,電気機器,信用
6947,図研,Technology,電気機器,貸借
6950,ワイ・イー・データ,Technology,電気機器,信用
6951,日本電子,Technology,電気機器,貸借
6952,カシオ計算機,Technology,電気機器,貸借
6954,ファナック,Technology,電気機器,貸借
6955,ＦＤＫ,Technology,電気機器,信用
6957,芝浦電子,Technology,電気機器,貸借
6958,日本シイエムケイ,Technology,電気機器,貸借
6960,フクダ電子,Technology,電気機器,信用
6961,エンプラス,Technology,電気機器,貸借
6962,大真空,Technology,電気機器,貸借
6963,ローム,Technology,電気機器,貸借
6964,サンコー,Technology,電気機器,信用
6965,浜松ホトニクス,Technology,電気機器,貸借
6966,三井ハイテック,Technology,電気機器,貸借
6967,新光電気工業,Technology,電気機器,貸借
6969,松尾電機,Technology,電気機器,貸借
6971,京セラ,Technology,電気機器,貸借
6972,エルナー,Technology,電気機器,信用
6973,協栄産業,Industrials,卸売業,信用
6974,日本インター,Technology,電気機器,貸借
6976,太陽誘電,Technology,電気機器,貸借
6977,日本抵抗器製作所,Technology,電気機器,信用
6981,村田製作所,Technology,電気機器,貸借
6982,リード,Consumer Cyclical,輸送用機器,信用
6985,ユーシン,Technology,電気機器,貸借
6986,双葉電子工業,Technology,電気機器,貸借
6988,日東電工,Materials,化学,貸借
6989,北陸電気工業,Technology,電気機器,貸借
6992,国産電機,Technology,電気機器,信用
6993,アジアグロースキャピタル,Technology,電気機器,貸借
6994,指月電機製作所,Technology,電気機器,貸借
6995,東海理化電機製作所,Consumer Cyclical,輸送用機器,貸借
6996,ニチコン,Technology,電気機器,貸借
6997,日本ケミコン,Technology,電気機器,貸借
6998,日本タングステン,Technology,電気機器,信用
6999,ＫＯＡ,Technology,電気機器,貸借
7003,三井造船,Consumer Cyclical,輸送用機器,貸借
7004,日立造船,Industrials,機械,貸借
7011,三菱重工業,Industrials,機械,貸借
7012,川崎重工業,Consumer Cyclical,輸送用機器,貸借
7013,ＩＨＩ,Industrials,機械,貸借
7014,名村造船所,Consumer Cyclical,輸送用機器,貸借
7018,内海造船,Consumer Cyclical,輸送用機器,貸借
7021,ニッチツ,Industrials,機械,信用
7022,サノヤスホールディングス,Consumer Cyclical,輸送用機器,貸借
7102,日本車輌製造,Consumer Cyclical,輸送用機器,貸借
7105,ニチユ三菱フォークリフト,Consumer Cyclical,輸送用機器,貸借
7122,近畿車輛,Consumer Cyclical,輸送用機器,貸借
7148,ＦＰＧ,Financials,証券･商品先物取引業,貸借
7150,島根銀行,Financials,銀行業,貸借
7157,ライフネット生命保険,Financials,保険業,信用
7161,じもとホールディングス,Financials,銀行業,貸借
7162,アストマックス,Financials,証券･商品先物取引業,信用
7164,全国保証,Financials,その他金融業,貸借
7167,足利ホールディングス,Financials,銀行業,貸借
7169,ニュートン・フィナンシャル・コンサルティング,Financials,保険業,信用
7172,ジャパンインベストメントアドバイザー,Financials,証券･商品先物取引業,信用
7173,東京ＴＹフィナンシャルグループ,Financials,銀行業,貸借
7175,今村証券,Financials,証券･商品先物取引業,信用
7201,日産自動車,Consumer Cyclical,輸送用機器,貸借
7202,いすゞ自動車,Consumer Cyclical,輸送用機器,貸借
7203,トヨタ自動車,Consumer Cyclical,輸送用機器,貸借
7205,日野自動車,Consumer Cyclical,輸送用機器,貸借
7208,カネミツ,Consumer Cyclical,輸送用機器,信用
7211,三菱自動車工業,Consumer Cyclical,輸送用機器,貸借
7212,エフテック,Consumer Cyclical,輸送用機器,貸借
7213,レシップホールディングス,Consumer Cyclical,輸送用機器,貸借
7214,ＧＭＢ,Consumer Cyclical,輸送用機器,貸借
7215,ファルテック,Consumer Cyclical,輸送用機器,信用
7217,テイン,Consumer Cyclical,輸送用機器,信用
7218,田中精密工業,Consumer Cyclical,輸送用機器,信用
7219,エッチ・ケー・エス,Consumer Cyclical,輸送用機器,信用
7220,武蔵精密工業,Consumer Cyclical,輸送用機器,貸借
7222,日産車体,Consumer Cyclical,輸送用機器,貸借
7224,新明和工業,Consumer Cyclical,輸送用機器,貸借
7226,極東開発工業,Consumer Cyclical,輸送用機器,貸借
7228,デイトナ,Consumer Cyclical,輸送用機器,信用
7229,ユタカ技研,Consumer Cyclical,輸送用機器,信用
7230,日信工業,Consumer Cyclical,輸送用機器,貸借
7231,トピー工業,Consumer Cyclical,輸送用機器,貸借
7235,東京ラヂエーター製造,Consumer Cyclical,輸送用機器,信用
7236,ティラド,Consumer Cyclical,輸送用機器,貸借
7238,曙ブレーキ工業,Consumer Cyclical,輸送用機器,貸借
7239,タチエス,Consumer Cyclical,輸送用機器,貸借
7240,ＮＯＫ,Consumer Cyclical,輸送用機器,貸借
7241,フタバ産業,Consumer Cyclical,輸送用機器,貸借
7242,カヤバ工業,Consumer Cyclical,輸送用機器,貸借
7243,シロキ工業,Consumer Cyclical,輸送用機器,貸借
7244,市光工業,Technology,電気機器,貸借
7245,大同メタル工業,Consumer Cyclical,輸送用機器,貸借
7246,プレス工業,Consumer Cyclical,輸送用機器,貸借
7247,ミクニ,Consumer Cyclical,輸送用機器,信用
7248,カルソニックカンセイ,Consumer Cyclical,輸送用機器,貸借
7250,太平洋工業,Consumer Cyclical,輸送用機器,貸借
7251,ケーヒン,Consumer Cyclical,輸送用機器,貸借
7254,ユニバンス,Consumer Cyclical,輸送用機器,信用
7255,桜井製作所,Consumer Cyclical,輸送用機器,信用
7256,河西工業,Consumer Cyclical,輸送用機器,貸借
